SetName,Cycle,Time_S,Temperature,XSize_um,YSize_um,XDisplacement_um,YDisplacement_um,XForce_mN,YForce_mN
Hold,1-Hold,72.820,36.9,8935,11874,1934,4874,700.7,571.9
Hold,1-Hold,73.020,36.9,8935,11874,1934,4874,699.2,571.9
Hold,1-Hold,73.220,36.9,8935,11874,1934,4874,699.9,571.9
Hold,1-Hold,73.420,36.9,8935,11874,1934,4874,699.2,571.9
Hold,1-Hold,73.620,36.9,8935,11874,1934,4874,699.2,571.9
Hold,1-Hold,73.820,36.9,8935,11874,1934,4874,699.9,571.9
Hold,1-Hold,74.020,36.9,8935,11874,1934,4874,697.7,571.9
Hold,1-Hold,74.220,36.9,8935,11874,1934,4874,698.4,571.9
Hold,1-Hold,74.420,36.9,8935,11874,1934,4874,698.4,571.9
Hold,1-Hold,74.620,36.9,8935,11874,1934,4874,698.4,571.1
Hold,1-Hold,74.820,36.9,8935,11874,1934,4874,698.4,571.9
Hold,1-Hold,75.020,36.9,8935,11874,1934,4874,697.7,571.9
Hold,1-Hold,75.220,36.9,8935,11874,1934,4874,698.4,571.9
Hold,1-Hold,75.420,36.9,8935,11874,1934,4874,698.4,571.1
Hold,1-Hold,75.620,36.9,8935,11874,1934,4874,697.7,571.1
Hold,1-Hold,75.820,36.9,8935,11874,1934,4874,699.2,571.9
Hold,1-Hold,76.020,36.9,8935,11874,1934,4874,698.4,571.1
Hold,1-Hold,76.220,36.8,8935,11874,1934,4874,697.7,571.1
Hold,1-Hold,76.420,36.8,8935,11874,1934,4874,699.2,571.1
Hold,1-Hold,76.620,36.8,8935,11874,1934,4874,697.7,568.9
Hold,1-Hold,76.820,36.8,8935,11874,1934,4874,697.7,569.6
Hold,1-Hold,77.020,36.8,8935,11874,1934,4874,699.2,569.6
Hold,1-Hold,77.220,36.8,8935,11874,1934,4874,697.7,566.6
Hold,1-Hold,77.420,36.8,8935,11874,1934,4874,697.7,568.9
Hold,1-Hold,77.620,36.8,8935,11874,1934,4874,698.4,568.9
Hold,1-Hold,77.820,36.8,8935,11874,1934,4874,697.7,568.1
Hold,1-Hold,78.020,36.8,8935,11874,1934,4874,697.7,568.9
Hold,1-Hold,78.220,36.8,8935,11874,1934,4874,697.7,568.1
Hold,1-Hold,78.420,36.8,8935,11874,1934,4874,697.7,567.4
Hold,1-Hold,78.620,36.8,8935,11874,1934,4874,697.7,569.6
Hold,1-Hold,78.820,36.8,8935,11874,1934,4874,697.7,568.1
Hold,1-Hold,79.020,36.8,8935,11874,1934,4874,697.7,567.4
Hold,1-Hold,79.220,36.8,8935,11874,1934,4874,697.7,568.9
Hold,1-Hold,79.420,36.8,8935,11874,1934,4874,697.7,565.9
Hold,1-Hold,79.620,36.8,8935,11874,1934,4874,698.4,568.9
Hold,1-Hold,79.820,36.8,8935,11874,1934,4874,697.7,568.9
Hold,1-Hold,80.020,36.8,8935,11874,1934,4874,697.7,566.6
Hold,1-Hold,80.220,36.8,8935,11874,1934,4874,697.7,568.9
Hold,1-Hold,80.420,36.8,8935,11874,1934,4874,696.9,567.4
Hold,1-Hold,80.620,36.8,8935,11874,1934,4874,697.7,567.4
Hold,1-Hold,80.820,36.8,8935,11874,1934,4874,696.9,569.6
Hold,1-Hold,81.020,36.8,8935,11874,1934,4874,696.9,566.6
Hold,1-Hold,81.220,36.8,8935,11874,1934,4874,697.7,568.9
Hold,1-Hold,81.420,36.8,8935,11874,1934,4874,696.9,567.4
Hold,1-Hold,81.620,36.8,8935,11874,1934,4874,697.7,566.6
Hold,1-Hold,81.820,36.8,8935,11874,1934,4874,697.7,568.1
Hold,1-Hold,82.020,36.8,8935,11874,1934,4874,696.9,566.6
Hold,1-Hold,82.220,36.8,8935,11874,1934,4874,697.7,567.4
Hold,1-Hold,82.420,36.8,8935,11874,1934,4874,696.9,568.1
Hold,1-Hold,82.620,36.8,8935,11874,1934,4874,696.9,565.9
Hold,1-Hold,82.820,36.8,8935,11874,1934,4874,697.7,567.4
Hold,1-Hold,83.020,36.8,8935,11874,1934,4874,696.2,567.4
Hold,1-Hold,83.220,36.8,8935,11874,1934,4874,697.7,565.9
Hold,1-Hold,83.420,36.8,8935,11874,1934,4874,697.7,566.6
Hold,1-Hold,83.620,36.8,8935,11874,1934,4874,696.9,566.6
Hold,1-Hold,83.820,36.8,8935,11874,1934,4874,697.7,566.6
Hold,1-Hold,84.020,36.8,8935,11874,1934,4874,696.9,567.4
Hold,1-Hold,84.220,36.8,8935,11874,1934,4874,696.2,567.4
Hold,1-Hold,84.420,36.8,8935,11874,1934,4874,697.7,566.6
Hold,1-Hold,84.620,36.8,8935,11874,1934,4874,696.2,567.4
Hold,1-Hold,84.820,36.8,8935,11874,1934,4874,696.2,565.9
Hold,1-Hold,85.020,36.8,8935,11874,1934,4874,696.9,565.9
Hold,1-Hold,85.220,36.8,8935,11874,1934,4874,695.4,566.6
Hold,1-Hold,85.420,36.8,8935,11874,1934,4874,694.7,565.9
Hold,1-Hold,85.620,36.8,8935,11874,1934,4874,696.9,567.4
Hold,1-Hold,85.820,36.8,8935,11874,1934,4874,696.9,566.6
Hold,1-Hold,86.020,36.8,8935,11874,1934,4874,696.2,565.9
Hold,1-Hold,86.220,36.8,8935,11874,1934,4874,694.7,568.1
Hold,1-Hold,86.420,36.8,8935,11874,1934,4874,695.4,566.6
Hold,1-Hold,86.620,36.8,8935,11874,1934,4874,695.4,565.9
Hold,1-Hold,86.820,36.8,8935,11874,1934,4874,691.7,568.9
Hold,1-Hold,87.020,36.8,8935,11874,1934,4874,693.2,567.4
Hold,1-Hold,87.220,36.8,8935,11874,1934,4874,695.4,567.4
Hold,1-Hold,87.420,36.8,8935,11874,1934,4874,694.7,569.6
Hold,1-Hold,87.620,36.8,8935,11874,1934,4874,693.9,566.6
Hold,1-Hold,87.820,36.8,8935,11874,1934,4874,693.2,568.1
Hold,1-Hold,88.020,36.8,8935,11874,1934,4874,692.4,566.6
Hold,1-Hold,88.220,36.8,8935,11874,1934,4874,694.7,566.6
Hold,1-Hold,88.420,36.8,8935,11874,1934,4874,691.7,568.1
Hold,1-Hold,88.620,36.8,8935,11874,1934,4874,693.2,568.1
Hold,1-Hold,88.820,36.8,8935,11874,1934,4874,693.9,566.6
Hold,1-Hold,89.020,36.8,8935,11874,1934,4874,692.4,567.4
Hold,1-Hold,89.220,36.8,8935,11874,1934,4874,693.9,567.4
Hold,1-Hold,89.420,36.8,8935,11874,1934,4874,692.4,568.1
Hold,1-Hold,89.620,36.8,8935,11874,1934,4874,692.4,566.6
Hold,1-Hold,89.820,36.8,8935,11874,1934,4874,693.2,566.6
Hold,1-Hold,90.020,36.8,8935,11874,1934,4874,692.4,567.4
Hold,1-Hold,90.220,36.8,8935,11874,1934,4874,692.4,568.1
Hold,1-Hold,90.420,36.8,8935,11874,1934,4874,693.2,567.4
Hold,1-Hold,90.620,36.8,8935,11874,1934,4874,691.7,567.4
Hold,1-Hold,90.820,36.8,8935,11874,1934,4874,693.2,565.9
Hold,1-Hold,91.020,36.8,8935,11874,1934,4874,692.4,565.9
Hold,1-Hold,91.220,36.8,8935,11874,1934,4874,691.7,567.4
Hold,1-Hold,91.420,36.8,8935,11874,1934,4874,693.2,566.6
Hold,1-Hold,91.620,36.8,8935,11874,1934,4874,691.7,566.6
Hold,1-Hold,91.820,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,92.020,36.8,8935,11874,1934,4874,692.4,566.6
Hold,1-Hold,92.220,36.8,8935,11874,1934,4874,691.7,567.4
Hold,1-Hold,92.420,36.8,8935,11874,1934,4874,692.4,567.4
Hold,1-Hold,92.620,36.8,8935,11874,1934,4874,692.4,567.4
Hold,1-Hold,92.820,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,93.020,36.8,8935,11874,1934,4874,691.7,566.6
Hold,1-Hold,93.220,36.8,8935,11874,1934,4874,691.7,566.6
Hold,1-Hold,93.420,36.8,8935,11874,1934,4874,691.7,568.1
Hold,1-Hold,93.620,36.8,8935,11874,1934,4874,692.4,566.6
Hold,1-Hold,93.820,36.8,8935,11874,1934,4874,691.7,568.1
Hold,1-Hold,94.020,36.8,8935,11874,1934,4874,691.7,566.6
Hold,1-Hold,94.220,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,94.420,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,94.620,36.8,8935,11874,1934,4874,691.7,566.6
Hold,1-Hold,94.820,36.8,8935,11874,1934,4874,691.7,566.6
Hold,1-Hold,95.020,36.8,8935,11874,1934,4874,691.7,566.6
Hold,1-Hold,95.220,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,95.420,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,95.620,36.8,8935,11874,1934,4874,691.7,566.6
Hold,1-Hold,95.820,36.8,8935,11874,1934,4874,692.4,566.6
Hold,1-Hold,96.020,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,96.220,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,96.420,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,96.620,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,96.820,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,97.020,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,97.220,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,97.420,36.8,8935,11874,1934,4874,691.7,565.1
Hold,1-Hold,97.620,36.8,8935,11874,1934,4874,691.7,565.1
Hold,1-Hold,97.820,36.8,8935,11874,1934,4874,691.7,565.1
Hold,1-Hold,98.020,36.8,8935,11874,1934,4874,691.7,564.4
Hold,1-Hold,98.220,36.8,8935,11874,1934,4874,691.7,565.1
Hold,1-Hold,98.420,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,98.620,36.8,8935,11874,1934,4874,691.7,564.4
Hold,1-Hold,98.820,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,99.020,36.8,8935,11874,1934,4874,691.7,565.1
Hold,1-Hold,99.220,36.8,8935,11874,1934,4874,691.7,565.1
Hold,1-Hold,99.420,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,99.620,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,99.820,36.8,8935,11874,1934,4874,691.7,564.4
Hold,1-Hold,100.020,36.8,8935,11874,1934,4874,691.7,565.1
Hold,1-Hold,100.220,36.8,8935,11874,1934,4874,690.9,565.9
Hold,1-Hold,100.420,36.8,8935,11874,1934,4874,691.7,565.1
Hold,1-Hold,100.620,36.8,8935,11874,1934,4874,690.9,564.4
Hold,1-Hold,100.820,36.8,8935,11874,1934,4874,691.7,565.9
Hold,1-Hold,101.020,36.8,8935,11874,1934,4874,691.7,565.1
Hold,1-Hold,101.220,36.8,8935,11874,1934,4874,691.7,565.1
Hold,1-Hold,101.420,36.8,8935,11874,1934,4874,691.7,565.1
Hold,1-Hold,101.620,36.8,8935,11874,1934,4874,690.9,565.9
Hold,1-Hold,101.820,36.8,8935,11874,1934,4874,691.7,565.1
Hold,1-Hold,102.020,36.8,8935,11874,1934,4874,690.9,565.1
Hold,1-Hold,102.220,36.8,8935,11874,1934,4874,690.9,565.9
Hold,1-Hold,102.420,36.8,8935,11874,1934,4874,690.2,565.9
Hold,1-Hold,102.620,36.8,8935,11874,1934,4874,690.9,564.4
Hold,1-Hold,102.820,36.8,8935,11874,1934,4874,687.9,565.9
Hold,1-Hold,103.020,36.8,8935,11874,1934,4874,690.9,565.9
Hold,1-Hold,103.220,36.8,8935,11874,1934,4874,690.9,565.1
Hold,1-Hold,103.420,36.8,8935,11874,1934,4874,690.2,565.1
Hold,1-Hold,103.620,36.8,8935,11874,1934,4874,689.4,564.4
Hold,1-Hold,103.820,36.8,8935,11874,1934,4874,690.2,564.4
Hold,1-Hold,104.020,36.8,8935,11874,1934,4874,688.6,565.1
Hold,1-Hold,104.220,36.8,8935,11874,1934,4874,690.2,562.9
Hold,1-Hold,104.420,36.8,8935,11874,1934,4874,688.6,565.1
Hold,1-Hold,104.620,36.8,8935,11874,1934,4874,688.6,564.4
Hold,1-Hold,104.820,36.8,8935,11874,1934,4874,689.4,564.4
Hold,1-Hold,105.020,36.8,8935,11874,1934,4874,689.4,565.1
Hold,1-Hold,105.220,36.8,8935,11874,1934,4874,688.6,563.7
Hold,1-Hold,105.420,36.8,8935,11874,1934,4874,687.1,564.4
Hold,1-Hold,105.620,36.8,8935,11874,1934,4874,688.6,564.4
Hold,1-Hold,105.820,36.8,8935,11874,1934,4874,688.6,562.9
Hold,1-Hold,106.020,36.8,8935,11874,1934,4874,686.4,564.4
Hold,1-Hold,106.220,36.7,8935,11874,1934,4874,687.1,563.7
Hold,1-Hold,106.420,36.7,8935,11874,1934,4874,688.6,563.7
Hold,1-Hold,106.620,36.7,8935,11874,1934,4874,686.4,564.4
Hold,1-Hold,106.820,36.7,8935,11874,1934,4874,688.6,563.7
Hold,1-Hold,107.020,36.7,8935,11874,1934,4874,687.9,565.1
Hold,1-Hold,107.220,36.7,8935,11874,1934,4874,686.4,564.4
Hold,1-Hold,107.420,36.7,8935,11874,1934,4874,688.6,563.7
Hold,1-Hold,107.620,36.7,8935,11874,1934,4874,687.1,564.4
Hold,1-Hold,107.820,36.7,8935,11874,1934,4874,687.1,564.4
Hold,1-Hold,108.020,36.7,8935,11874,1934,4874,688.6,563.7
Hold,1-Hold,108.220,36.7,8935,11874,1934,4874,685.6,565.1
Hold,1-Hold,108.420,36.7,8935,11874,1934,4874,687.9,563.7
Hold,1-Hold,108.620,36.7,8935,11874,1934,4874,687.1,565.1
Hold,1-Hold,108.820,36.7,8935,11874,1934,4874,686.4,565.1
Hold,1-Hold,109.020,36.7,8935,11874,1934,4874,687.9,562.9
Hold,1-Hold,109.220,36.7,8935,11874,1934,4874,686.4,565.9
Hold,1-Hold,109.420,36.7,8935,11874,1934,4874,687.1,564.4
Hold,1-Hold,109.620,36.7,8935,11874,1934,4874,688.6,562.9
Hold,1-Hold,109.820,36.7,8935,11874,1934,4874,685.6,565.1
Hold,1-Hold,110.020,36.7,8935,11874,1934,4874,687.9,563.7
Hold,1-Hold,110.220,36.7,8935,11874,1934,4874,686.4,565.1
Hold,1-Hold,110.420,36.7,8935,11874,1934,4874,685.6,565.1
Hold,1-Hold,110.620,36.7,8935,11874,1934,4874,687.9,562.9
Hold,1-Hold,110.820,36.7,8935,11874,1934,4874,686.4,565.1
Hold,1-Hold,111.020,36.7,8935,11874,1934,4874,686.4,564.4
Hold,1-Hold,111.220,36.7,8935,11874,1934,4874,687.1,562.9
Hold,1-Hold,111.420,36.7,8935,11874,1934,4874,685.6,565.1
Hold,1-Hold,111.620,36.7,8935,11874,1934,4874,686.4,563.7
Hold,1-Hold,111.820,36.7,8935,11874,1934,4874,687.1,564.4
Hold,1-Hold,112.020,36.7,8935,11874,1934,4874,685.6,565.1
Hold,1-Hold,112.220,36.7,8935,11874,1934,4874,687.1,562.9
Hold,1-Hold,112.420,36.7,8935,11874,1934,4874,686.4,565.1
Hold,1-Hold,112.620,36.7,8935,11874,1934,4874,686.4,564.4
Hold,1-Hold,112.820,36.7,8935,11874,1934,4874,687.1,562.2
Hold,1-Hold,113.020,36.7,8935,11874,1934,4874,685.6,565.1
Hold,1-Hold,113.220,36.7,8935,11874,1934,4874,686.4,562.9
Hold,1-Hold,113.420,36.7,8935,11874,1934,4874,686.4,564.4
Hold,1-Hold,113.620,36.7,8935,11874,1934,4874,685.6,565.1
Hold,1-Hold,113.820,36.7,8935,11874,1934,4874,686.4,562.9
Hold,1-Hold,114.020,36.7,8935,11874,1934,4874,685.6,565.1
Hold,1-Hold,114.220,36.7,8935,11874,1934,4874,685.6,564.4
Hold,1-Hold,114.420,36.7,8935,11874,1934,4874,687.1,563.7
Hold,1-Hold,114.620,36.7,8935,11874,1934,4874,687.9,562.2
Hold,1-Hold,114.820,36.7,8935,11874,1934,4874,685.6,562.9
Hold,1-Hold,115.020,36.7,8935,11874,1934,4874,685.6,563.7
Hold,1-Hold,115.220,36.7,8935,11874,1934,4874,685.6,565.1
Hold,1-Hold,115.420,36.7,8935,11874,1934,4874,686.4,562.2
Hold,1-Hold,115.620,36.7,8935,11874,1934,4874,685.6,565.1
Hold,1-Hold,115.820,36.7,8935,11874,1934,4874,685.6,564.4
Hold,1-Hold,116.020,36.7,8935,11874,1934,4874,685.6,562.9
Hold,1-Hold,116.220,36.6,8935,11874,1934,4874,685.6,565.1
Hold,1-Hold,116.420,36.6,8935,11874,1934,4874,685.6,563.7
Hold,1-Hold,116.620,36.6,8935,11874,1934,4874,686.4,564.4
Hold,1-Hold,116.820,36.6,8935,11874,1934,4874,685.6,565.1
Hold,1-Hold,117.020,36.6,8935,11874,1934,4874,685.6,562.9
Hold,1-Hold,117.220,36.6,8935,11874,1934,4874,685.6,565.1
Hold,1-Hold,117.420,36.6,8935,11874,1934,4874,685.6,562.9
Hold,1-Hold,117.620,36.6,8935,11874,1934,4874,685.6,562.2
Hold,1-Hold,117.820,36.6,8935,11874,1934,4874,687.1,564.4
Hold,1-Hold,118.020,36.6,8935,11874,1934,4874,685.6,563.7
Hold,1-Hold,118.220,36.6,8935,11874,1934,4874,685.6,562.9
Hold,1-Hold,118.420,36.6,8935,11874,1934,4874,685.6,564.4
Hold,1-Hold,118.620,36.6,8935,11874,1934,4874,685.6,562.9
Hold,1-Hold,118.820,36.6,8935,11874,1934,4874,685.6,562.9
Hold,1-Hold,119.020,36.6,8935,11874,1934,4874,685.6,564.4
Hold,1-Hold,119.220,36.6,8935,11874,1934,4874,685.6,562.9
Hold,1-Hold,119.420,36.6,8935,11874,1934,4874,685.6,565.1
Hold,1-Hold,119.620,36.6,8935,11874,1934,4874,685.6,563.7
Hold,1-Hold,119.820,36.6,8935,11874,1934,4874,685.6,562.2
Hold,1-Hold,120.020,36.6,8935,11874,1934,4874,685.6,565.1
Hold,1-Hold,120.220,36.6,8935,11874,1934,4874,685.6,561.4
Hold,1-Hold,120.420,36.6,8935,11874,1934,4874,685.6,562.9
Hold,1-Hold,120.620,36.6,8935,11874,1934,4874,685.6,562.9
Hold,1-Hold,120.820,36.6,8935,11874,1934,4874,685.6,561.4
Hold,1-Hold,121.020,36.6,8935,11874,1934,4874,685.6,563.7
Hold,1-Hold,121.220,36.6,8935,11874,1934,4874,685.6,562.2
Hold,1-Hold,121.420,36.6,8935,11874,1934,4874,685.6,562.2
Hold,1-Hold,121.620,36.6,8935,11874,1934,4874,685.6,563.7
Hold,1-Hold,121.820,36.6,8935,11874,1934,4874,684.9,561.4
Hold,1-Hold,122.020,36.6,8935,11874,1934,4874,685.6,562.2
Hold,1-Hold,122.220,36.6,8935,11874,1934,4874,685.6,562.2
Hold,1-Hold,122.420,36.6,8935,11874,1934,4874,685.6,561.4
Hold,1-Hold,122.620,36.6,8935,11874,1934,4874,685.6,562.9
Hold,1-Hold,122.820,36.6,8935,11874,1934,4874,685.6,562.9
Hold,1-Hold,123.020,36.6,8935,11874,1934,4874,685.6,561.4
Hold,1-Hold,123.220,36.6,8935,11874,1934,4874,685.6,562.9
Hold,1-Hold,123.420,36.6,8935,11874,1934,4874,685.6,561.4
Hold,1-Hold,123.620,36.6,8935,11874,1934,4874,684.9,562.9
Hold,1-Hold,123.820,36.6,8935,11874,1934,4874,685.6,562.2
Hold,1-Hold,124.020,36.6,8935,11874,1934,4874,685.6,561.4
Hold,1-Hold,124.220,36.6,8935,11874,1934,4874,685.6,562.2
Hold,1-Hold,124.420,36.6,8935,11874,1934,4874,685.6,562.2
Hold,1-Hold,124.620,36.6,8935,11874,1934,4874,685.6,561.4
Hold,1-Hold,124.820,36.6,8935,11874,1934,4874,685.6,562.9
Hold,1-Hold,125.020,36.6,8935,11874,1934,4874,685.6,562.2
Hold,1-Hold,125.220,36.6,8935,11874,1934,4874,685.6,561.4
Hold,1-Hold,125.420,36.6,8935,11874,1934,4874,685.6,561.4
Hold,1-Hold,125.620,36.6,8935,11874,1934,4874,685.6,560.7
Hold,1-Hold,125.820,36.6,8935,11874,1934,4874,685.6,561.4
Hold,1-Hold,126.020,36.6,8935,11874,1934,4874,685.6,561.4
Hold,1-Hold,126.220,36.6,8935,11874,1934,4874,685.6,560.7
Hold,1-Hold,126.420,36.6,8935,11874,1934,4874,684.9,562.9
Hold,1-Hold,126.620,36.6,8935,11874,1934,4874,684.9,561.4
Hold,1-Hold,126.820,36.6,8935,11874,1934,4874,685.6,561.4
Hold,1-Hold,127.020,36.6,8935,11874,1934,4874,685.6,560.7
Hold,1-Hold,127.220,36.6,8935,11874,1934,4874,684.9,559.9
Hold,1-Hold,127.420,36.6,8935,11874,1934,4874,685.6,559.9
Hold,1-Hold,127.620,36.6,8935,11874,1934,4874,684.9,560.7
Hold,1-Hold,127.820,36.6,8935,11874,1934,4874,684.9,560.7
Hold,1-Hold,128.020,36.6,8935,11874,1934,4874,684.9,559.9
Hold,1-Hold,128.220,36.6,8935,11874,1934,4874,684.9,560.7
Hold,1-Hold,128.420,36.6,8935,11874,1934,4874,684.9,560.7
Hold,1-Hold,128.620,36.6,8935,11874,1934,4874,685.6,559.9
Hold,1-Hold,128.820,36.6,8935,11874,1934,4874,684.1,559.9
Hold,1-Hold,129.020,36.6,8935,11874,1934,4874,683.4,560.7
Hold,1-Hold,129.220,36.6,8935,11874,1934,4874,684.9,559.9
Hold,1-Hold,129.420,36.6,8935,11874,1934,4874,684.1,559.9
Hold,1-Hold,129.620,36.6,8935,11874,1934,4874,683.4,559.9
Hold,1-Hold,129.820,36.6,8935,11874,1934,4874,685.6,559.9
Hold,1-Hold,130.020,36.6,8935,11874,1934,4874,684.9,559.9
Hold,1-Hold,130.220,36.6,8935,11874,1934,4874,684.9,559.9
Hold,1-Hold,130.420,36.6,8935,11874,1934,4874,684.9,559.9
Hold,1-Hold,130.620,36.6,8935,11874,1934,4874,683.4,559.9
Hold,1-Hold,130.820,36.6,8935,11874,1934,4874,684.9,559.9
Hold,1-Hold,131.020,36.6,8935,11874,1934,4874,684.9,559.9
Hold,1-Hold,131.220,36.6,8935,11874,1934,4874,684.9,559.9
Hold,1-Hold,131.420,36.6,8935,11874,1934,4874,684.1,559.9
Hold,1-Hold,131.620,36.6,8935,11874,1934,4874,684.9,559.9
Hold,1-Hold,131.820,36.6,8935,11874,1934,4874,684.1,559.9
Hold,1-Hold,132.020,36.6,8935,11874,1934,4874,684.1,559.9
Hold,1-Hold,132.220,36.6,8935,11874,1934,4874,682.6,559.9
Hold,1-Hold,132.420,36.6,8935,11874,1934,4874,683.4,559.9
Hold,1-Hold,132.620,36.6,8935,11874,1934,4874,682.6,559.9
Hold,1-Hold,132.820,36.6,8935,11874,1934,4874,681.1,559.9
Hold,1-Hold,133.020,36.6,8935,11874,1934,4874,683.4,559.9
Hold,1-Hold,133.220,36.6,8935,11874,1934,4874,684.1,559.2
Hold,1-Hold,133.420,36.6,8935,11874,1934,4874,683.4,559.9
Hold,1-Hold,133.620,36.6,8935,11874,1934,4874,684.1,559.9
Hold,1-Hold,133.820,36.6,8935,11874,1934,4874,682.6,559.9
Hold,1-Hold,134.020,36.6,8935,11874,1934,4874,683.4,559.9
Hold,1-Hold,134.220,36.6,8935,11874,1934,4874,683.4,559.9
Hold,1-Hold,134.420,36.6,8935,11874,1934,4874,682.6,559.9
Hold,1-Hold,134.620,36.6,8935,11874,1934,4874,684.1,559.9
Hold,1-Hold,134.820,36.6,8935,11874,1934,4874,683.4,559.9
Hold,1-Hold,135.020,36.6,8935,11874,1934,4874,684.1,559.9
Hold,1-Hold,135.220,36.6,8935,11874,1934,4874,684.1,559.9
Hold,1-Hold,135.420,36.6,8935,11874,1934,4874,683.4,559.9
Hold,1-Hold,135.620,36.6,8935,11874,1934,4874,682.6,559.9
Hold,1-Hold,135.820,36.6,8935,11874,1934,4874,684.1,559.2
Hold,1-Hold,136.020,36.6,8935,11874,1934,4874,681.1,559.9
Hold,1-Hold,136.220,36.6,8935,11874,1934,4874,682.6,559.9
Hold,1-Hold,136.420,36.6,8935,11874,1934,4874,683.4,559.2
Hold,1-Hold,136.620,36.6,8935,11874,1934,4874,681.9,559.9
Hold,1-Hold,136.820,36.6,8935,11874,1934,4874,683.4,559.9
Hold,1-Hold,137.020,36.6,8935,11874,1934,4874,680.4,559.2
Hold,1-Hold,137.220,36.6,8935,11874,1934,4874,682.6,559.9
Hold,1-Hold,137.420,36.6,8935,11874,1934,4874,683.4,559.2
Hold,1-Hold,137.620,36.6,8935,11874,1934,4874,682.6,559.9
Hold,1-Hold,137.820,36.6,8935,11874,1934,4874,682.6,560.7
Hold,1-Hold,138.020,36.6,8935,11874,1934,4874,682.6,559.9
Hold,1-Hold,138.220,36.6,8935,11874,1934,4874,681.9,559.2
Hold,1-Hold,138.420,36.6,8935,11874,1934,4874,683.4,559.9
Hold,1-Hold,138.620,36.6,8935,11874,1934,4874,681.9,559.9
Hold,1-Hold,138.820,36.6,8935,11874,1934,4874,681.9,559.2
Hold,1-Hold,139.020,36.6,8935,11874,1934,4874,682.6,559.9
Hold,1-Hold,139.220,36.6,8935,11874,1934,4874,679.6,559.2
Hold,1-Hold,139.420,36.6,8935,11874,1934,4874,681.9,559.9
Hold,1-Hold,139.620,36.6,8935,11874,1934,4874,681.9,559.2
Hold,1-Hold,139.820,36.6,8935,11874,1934,4874,681.1,559.2
Hold,1-Hold,140.020,36.6,8935,11874,1934,4874,682.6,559.2
Hold,1-Hold,140.220,36.6,8935,11874,1934,4874,681.9,559.9
Hold,1-Hold,140.420,36.6,8935,11874,1934,4874,681.9,559.2
Hold,1-Hold,140.620,36.6,8935,11874,1934,4874,682.6,559.2
Hold,1-Hold,140.820,36.6,8935,11874,1934,4874,681.1,559.2
Hold,1-Hold,141.020,36.6,8935,11874,1934,4874,683.4,559.2
Hold,1-Hold,141.220,36.6,8935,11874,1934,4874,683.4,559.2
Hold,1-Hold,141.420,36.6,8935,11874,1934,4874,681.1,559.2
Hold,1-Hold,141.620,36.6,8935,11874,1934,4874,681.9,559.2
Hold,1-Hold,141.820,36.6,8935,11874,1934,4874,680.4,559.9
Hold,1-Hold,142.020,36.6,8935,11874,1934,4874,681.9,558.4
Hold,1-Hold,142.220,36.6,8935,11874,1934,4874,683.4,559.2
Hold,1-Hold,142.420,36.6,8935,11874,1934,4874,681.1,559.2
Hold,1-Hold,142.620,36.6,8935,11874,1934,4874,681.9,557.7
Hold,1-Hold,142.820,36.6,8935,11874,1934,4874,682.6,559.2
Hold,1-Hold,143.020,36.6,8935,11874,1934,4874,681.9,558.4
Hold,1-Hold,143.220,36.6,8935,11874,1934,4874,683.4,557.7
Hold,1-Hold,143.420,36.6,8935,11874,1934,4874,681.9,559.2
Hold,1-Hold,143.620,36.6,8935,11874,1934,4874,681.9,558.4
Hold,1-Hold,143.820,36.6,8935,11874,1934,4874,682.6,557.7
Hold,1-Hold,144.020,36.6,8935,11874,1934,4874,681.1,559.2
Hold,1-Hold,144.220,36.6,8935,11874,1934,4874,681.9,558.4
Hold,1-Hold,144.420,36.6,8935,11874,1934,4874,681.9,558.4
Hold,1-Hold,144.620,36.6,8935,11874,1934,4874,681.1,558.4
Hold,1-Hold,144.820,36.6,8935,11874,1934,4874,681.9,556.9
Hold,1-Hold,145.020,36.6,8935,11874,1934,4874,681.1,559.2
Hold,1-Hold,145.220,36.6,8935,11874,1934,4874,681.9,557.7
Hold,1-Hold,145.420,36.6,8935,11874,1934,4874,681.9,558.4
Hold,1-Hold,145.620,36.6,8935,11874,1934,4874,681.1,559.2
Hold,1-Hold,145.820,36.6,8935,11874,1934,4874,681.1,557.7
